date,playgroup_num,playgroup_name,num_victories,num_losses,num_deaths,level
2022-10-08 05:55:55.276433+00:00,13,Maelstrom,4,0,0,Any
2022-10-09 01:42:08.379888+00:00,168,The Continent,0,0,2,Any
2022-10-09 21:58:07.308810+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2022-10-14 15:45:00+00:00,168,The Continent,3,0,0,Any
2022-10-15 05:43:00+00:00,13,Maelstrom,2,0,2,Any
2022-10-16 04:28:31.415314+00:00,186,Denver: Wash Park,4,0,0,Any
2022-10-17 01:35:22.793701+00:00,13,Maelstrom,4,0,0,Any
2022-10-19 04:20:17.573478+00:00,13,Maelstrom,4,0,0,Any
2022-10-24 04:03:11.748006+00:00,186,Denver: Wash Park,3,0,0,Newbie or Novice
2022-11-01 05:28:00.712071+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2022-11-03 04:55:13.971487+00:00,13,Maelstrom,4,0,0,Any
2022-11-04 05:30:00+00:00,32,Project *******,3,0,0,Any
2022-11-06 16:47:46.277125+00:00,134,Reigns of Chaos,0,2,1,Any
2022-11-08 04:20:00+00:00,209,Testeo,0,0,0,Any
2022-11-19 04:05:51.433800+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2022-11-20 19:00:00+00:00,201,GA5-1921,3,0,0,Any
2022-11-27 21:03:00+00:00,201,GA5-1921,3,0,0,Any
2022-11-29 03:05:25.765542+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2022-11-30 05:20:12.808420+00:00,13,Maelstrom,3,0,0,Newbie
2022-12-02 05:32:00.441329+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2022-12-02 20:19:00+00:00,201,GA5-1921,3,0,0,Any
2022-12-04 21:25:00+00:00,201,GA5-1921,3,0,0,Any
2022-12-05 04:15:28.830903+00:00,199,Shadowcon,5,0,0,Newbie
2022-12-05 04:56:46.605035+00:00,32,Project *******,0,0,7,Newbie or Novice
2022-12-06 04:57:11.294937+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2022-12-07 04:47:12.183112+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2022-12-07 17:40:57.001713+00:00,80,Realm of mysteries,4,0,0,Newbie or Novice
2022-12-08 05:36:00+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2022-12-09 20:57:00+00:00,201,GA5-1921,3,0,0,Any
2022-12-10 18:46:00+00:00,32,Project *******,5,0,0,Any
2022-12-11 17:18:00+00:00,146,North Star,4,0,0,Any
2022-12-11 22:16:00+00:00,201,GA5-1921,4,0,0,Any
2022-12-13 04:45:58.804573+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2022-12-13 18:25:32.340007+00:00,32,Project *******,1,0,4,Seasoned
2022-12-15 05:11:00+00:00,32,Project *******,2,0,1,Seasoned
2022-12-15 21:21:00+00:00,201,GA5-1921,2,0,0,Any
2022-12-16 05:37:13.368771+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2022-12-17 03:56:04.488686+00:00,13,Maelstrom,3,0,0,Newbie
2022-12-17 22:49:30.430177+00:00,137,The Contract Play-by-Post,0,4,0,Newbie
2022-12-18 18:12:54.552690+00:00,13,Maelstrom,4,0,0,Newbie
2022-12-20 04:35:50.460214+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2022-12-22 06:22:00+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2022-12-22 19:47:00+00:00,201,GA5-1921,3,0,0,Any
2022-12-25 04:08:43.945106+00:00,186,Denver: Wash Park,4,0,0,Newbie or Novice
2022-12-27 03:00:14.444727+00:00,155,TDFC Playgroup,0,0,0,Any
2022-12-27 04:34:14.573004+00:00,13,Maelstrom,3,0,0,Newbie
2022-12-28 05:17:11.026173+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2022-12-29 04:16:26.938502+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-01-01 08:18:00.292615+00:00,13,Maelstrom,0,3,0,Novice
2023-01-02 10:57:00+00:00,201,GA5-1921,0,4,0,Any
2023-01-03 04:57:00+00:00,13,Maelstrom,0,4,0,Novice
2023-01-03 21:36:00+00:00,201,GA5-1921,3,0,0,Any
2023-01-05 03:08:09.773414+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-01-06 04:57:37.282836+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2023-01-07 05:21:00+00:00,13,Maelstrom,0,3,0,Newbie
2023-01-10 02:04:49.004762+00:00,207,Test,2,0,0,Any
2023-01-10 04:58:57.469080+00:00,212,Placeholder,1,0,0,Any
2023-01-10 21:42:00+00:00,201,GA5-1921,4,0,0,Any
2023-01-11 00:17:00+00:00,214,Illuminated Earth,2,0,0,Newbie
2023-01-11 06:37:33.093370+00:00,13,Maelstrom,1,4,0,Novice
2023-01-12 06:18:28.277723+00:00,13,Maelstrom,4,0,0,Novice
2023-01-12 20:56:00+00:00,201,GA5-1921,2,0,0,Any
2023-01-15 04:24:00+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-01-15 05:51:17.545868+00:00,217,placeholder,0,0,1,Any
2023-01-15 22:42:55.478111+00:00,214,Illuminated Earth,2,0,1,Newbie or Novice
2023-01-16 18:11:21.931701+00:00,117,The Void,2,0,0,Newbie or Novice
2023-01-17 03:34:08.563850+00:00,214,Illuminated Earth,2,0,0,Newbie
2023-01-17 05:48:32.342698+00:00,214,Illuminated Earth,2,0,0,Any
2023-01-17 07:15:11.819575+00:00,13,Maelstrom,5,0,0,Novice
2023-01-17 21:36:00+00:00,201,GA5-1921,2,0,0,Any
2023-01-18 04:52:09.859225+00:00,117,The Void,3,0,0,Newbie or Novice
2023-01-19 22:54:57.977181+00:00,159,Still Waters,1,0,0,Any
2023-01-20 05:02:03.947268+00:00,13,Maelstrom,4,0,0,Newbie
2023-01-20 20:06:00+00:00,201,GA5-1921,2,0,0,Any
2023-01-20 21:49:24.178022+00:00,214,Illuminated Earth,2,0,0,Newbie
2023-01-21 02:12:48.714190+00:00,214,Illuminated Earth,2,0,0,Newbie or Novice
2023-01-21 03:40:00+00:00,38,The Netherworld,5,0,0,Newbie or Novice
2023-01-21 15:40:00+00:00,201,GA5-1921,1,0,0,Any
2023-01-21 23:19:54.850023+00:00,117,The Void,3,0,1,Newbie or Novice
2023-01-22 01:22:06.051862+00:00,13,Maelstrom,3,0,0,Any
2023-01-22 20:05:14.476094+00:00,117,The Void,2,0,2,Newbie or Novice
2023-01-23 13:16:56.858177+00:00,214,Illuminated Earth,2,0,0,Newbie or Novice
2023-01-24 04:15:18.337842+00:00,214,Illuminated Earth,2,0,0,Newbie or Novice
2023-01-24 04:51:39.213506+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-01-25 15:25:29.843874+00:00,117,The Void,3,1,0,Any
2023-01-26 05:46:23.048648+00:00,13,Maelstrom,3,0,0,Seasoned
2023-01-26 18:38:57.652857+00:00,117,The Void,4,0,0,Newbie or Novice
2023-01-26 19:34:20.328284+00:00,117,The Void,2,0,2,Newbie or Novice
2023-01-26 22:46:37.095611+00:00,117,The Void,2,0,1,Newbie or Novice
2023-01-28 12:59:07.013323+00:00,214,Illuminated Earth,2,0,1,Newbie or Novice
2023-01-28 15:18:00+00:00,168,The Continent,0,2,1,Any
2023-01-30 16:48:59.509915+00:00,117,The Void,2,1,1,Newbie or Novice
2023-01-30 17:18:04.807963+00:00,117,The Void,4,0,0,Newbie or Novice
2023-01-30 17:47:37.176519+00:00,117,The Void,2,1,1,Newbie or Novice
2023-01-30 18:09:26.770751+00:00,117,The Void,0,3,1,Any
2023-01-31 07:51:05.145359+00:00,13,Maelstrom,4,0,0,Novice
2023-02-01 00:58:03.223191+00:00,210,Tokamak,1,2,1,Any
2023-02-01 04:17:13.899981+00:00,210,Tokamak,2,2,0,Newbie or Novice
2023-02-02 05:25:12.720693+00:00,214,Illuminated Earth,3,0,0,Newbie
2023-02-02 22:04:00+00:00,201,GA5-1921,4,0,0,Any
2023-02-04 02:08:49.303526+00:00,214,Illuminated Earth,0,1,1,Newbie
2023-02-04 04:26:10.916095+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-02-04 15:57:00+00:00,117,The Void,3,0,0,Newbie
2023-02-05 05:35:00+00:00,214,Illuminated Earth,2,0,0,Newbie or Novice
2023-02-06 03:47:38.833950+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-02-07 23:05:00+00:00,201,GA5-1921,2,0,0,Any
2023-02-08 04:18:33.361028+00:00,13,Maelstrom,3,0,0,Seasoned
2023-02-09 22:53:00+00:00,201,GA5-1921,3,0,0,Any
2023-02-10 04:08:19.277968+00:00,214,Illuminated Earth,3,0,0,Any
2023-02-12 01:46:16.165959+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2023-02-13 01:01:20.993454+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-02-14 22:44:00+00:00,201,GA5-1921,3,0,0,Any
2023-02-15 06:55:25.164971+00:00,32,Project *******,3,0,0,Seasoned
2023-02-16 06:36:01.498230+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2023-02-16 22:05:00+00:00,201,GA5-1921,3,0,0,Any
2023-02-19 04:44:05.543864+00:00,214,Illuminated Earth,3,0,0,Any
2023-02-20 00:56:50.203977+00:00,13,Maelstrom,1,0,2,Newbie or Novice
2023-02-21 23:26:00+00:00,201,GA5-1921,4,0,0,Any
2023-02-22 12:10:00+00:00,234,The Returned,3,0,0,Any
2023-02-23 21:37:00+00:00,201,GA5-1921,3,0,0,Any
2023-02-24 03:39:22.512752+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2023-02-25 04:29:31.782364+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-02-25 21:02:16.070719+00:00,117,The Void,2,0,1,Newbie or Novice
2023-02-25 21:24:16.458737+00:00,117,The Void,3,0,0,Newbie or Novice
2023-02-25 22:36:03.911936+00:00,117,The Void,3,0,0,Newbie or Novice
2023-02-25 22:38:02.833494+00:00,117,The Void,1,0,2,Newbie or Novice
2023-02-26 06:44:02.858589+00:00,214,Illuminated Earth,0,0,3,Any
2023-02-26 19:13:44.677583+00:00,235,TXK private games,2,0,0,Any
2023-02-26 19:21:34.555795+00:00,235,TXK private games,2,0,0,Any
2023-02-26 19:34:45.716807+00:00,235,TXK private games,2,1,0,Any
2023-02-26 21:29:36.745800+00:00,235,TXK private games,2,1,0,Any
2023-02-27 21:21:00+00:00,201,GA5-1921,2,0,0,Any
2023-03-02 08:52:00+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-03-03 05:01:02.072290+00:00,13,Maelstrom,2,1,0,Newbie or Novice
2023-03-04 04:25:20.239540+00:00,13,Maelstrom,2,0,0,Novice
2023-03-05 02:34:39.981344+00:00,13,Maelstrom,3,0,0,Newbie
2023-03-05 22:50:00+00:00,214,Illuminated Earth,0,3,0,Newbie
2023-03-07 02:37:36.627580+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-03-07 14:52:12.215331+00:00,235,TXK private games,3,0,0,Newbie or Novice
2023-03-07 14:58:30.895717+00:00,235,TXK private games,3,0,0,Newbie or Novice
2023-03-07 21:53:00+00:00,201,GA5-1921,4,0,0,Any
2023-03-08 08:12:00+00:00,13,Maelstrom,5,0,0,Seasoned
2023-03-10 02:40:16.906159+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-03-14 23:37:00+00:00,201,GA5-1921,3,0,0,Any
2023-03-15 18:56:19.842282+00:00,13,Maelstrom,4,0,0,Newbie
2023-03-16 04:06:00+00:00,13,Maelstrom,0,3,1,Novice
2023-03-17 00:14:00+00:00,201,GA5-1921,4,0,0,Any
2023-03-18 02:15:26.212262+00:00,117,The Void,0,4,1,Seasoned
2023-03-18 05:10:00+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2023-03-18 21:45:00+00:00,88,Earth42,3,0,0,Newbie
2023-03-18 23:20:11.233432+00:00,32,Project *******,3,0,0,Any
2023-03-19 00:59:40.594264+00:00,13,Maelstrom,4,0,0,Newbie
2023-03-19 14:42:33.521257+00:00,220,Pathfinder Corps,2,0,1,Any
2023-03-21 23:10:00+00:00,201,GA5-1921,5,0,0,Any
2023-03-22 00:57:29.357979+00:00,13,Maelstrom,2,0,2,Newbie or Novice
2023-03-22 21:59:00+00:00,201,GA5-1921,3,0,0,Any
2023-03-23 01:50:44.577389+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-03-24 03:56:34.292636+00:00,13,Maelstrom,4,0,0,Any
2023-03-26 04:30:00+00:00,13,Maelstrom,3,0,0,Seasoned
2023-03-26 07:24:29.893084+00:00,214,Illuminated Earth,3,0,0,Newbie or Novice
2023-03-26 23:06:04.521735+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-03-28 23:08:00+00:00,201,GA5-1921,3,0,0,Any
2023-03-29 04:23:51.928799+00:00,13,Maelstrom,4,0,0,Any
2023-03-30 22:30:00+00:00,201,GA5-1921,3,0,0,Any
2023-03-31 04:52:22.107085+00:00,13,Maelstrom,3,0,0,Novice
2023-03-31 08:56:00+00:00,237,Budapest After Midnight,2,0,0,Any
2023-04-01 03:00:44.409659+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-04-02 03:11:31.739554+00:00,13,Maelstrom,3,0,0,Novice
2023-04-03 04:14:28.869855+00:00,13,Maelstrom,4,0,0,Any
2023-04-04 03:52:19.573116+00:00,13,Maelstrom,2,0,1,Any
2023-04-04 19:28:00+00:00,201,GA5-1921,2,0,0,Any
2023-04-05 02:48:18.649415+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-04-06 15:07:00+00:00,13,Maelstrom,4,0,0,Seasoned
2023-04-08 04:35:57.667533+00:00,13,Maelstrom,5,0,0,Seasoned
2023-04-10 03:54:23.744587+00:00,214,Illuminated Earth,2,0,0,Newbie
2023-04-10 10:21:35.731265+00:00,13,Maelstrom,0,1,0,Any
2023-04-11 00:27:21.401282+00:00,13,Maelstrom,3,0,0,Newbie
2023-04-11 04:29:00.654033+00:00,239,Popocorn's Personal Play Pack,3,0,0,Any
2023-04-11 16:25:30.541708+00:00,13,Maelstrom,5,0,0,Newbie
2023-04-11 22:08:00+00:00,201,GA5-1921,3,0,0,Any
2023-04-13 01:20:04.781421+00:00,13,Maelstrom,4,0,0,Newbie
2023-04-13 22:13:00+00:00,240,Site 61-9,3,0,0,Any
2023-04-15 04:11:03.511178+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-04-16 02:42:50.181932+00:00,13,Maelstrom,2,0,1,Newbie or Novice
2023-04-17 03:00:57.111907+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-04-17 21:10:20.854547+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-04-18 22:15:00+00:00,225,Sixth history,3,0,0,Any
2023-04-20 03:51:00+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2023-04-20 23:27:00+00:00,201,GA5-1921,3,0,0,Any
2023-04-21 03:38:08.071523+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-04-22 02:10:00+00:00,240,Site 61-9,3,0,0,Any
2023-04-22 16:05:41.010833+00:00,13,Maelstrom,3,0,0,Seasoned
2023-04-22 21:01:28.958578+00:00,13,Maelstrom,5,0,0,Newbie
2023-04-24 04:04:00+00:00,13,Maelstrom,4,0,0,Novice
2023-04-25 23:05:00+00:00,201,GA5-1921,3,0,0,Any
2023-04-26 04:52:00+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-04-27 13:33:48.837306+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2023-04-29 00:38:30.395314+00:00,13,Maelstrom,2,0,1,Novice
2023-05-03 03:03:00+00:00,210,Tokamak,3,0,0,Any
2023-05-03 09:32:00+00:00,210,Tokamak,1,3,0,Any
2023-05-03 21:23:00+00:00,201,GA5-1921,2,0,0,Any
2023-05-04 04:33:00+00:00,13,Maelstrom,0,7,0,Any
2023-05-04 22:54:00+00:00,201,GA5-1921,4,0,0,Any
2023-05-05 20:38:50.761464+00:00,13,Maelstrom,3,0,0,Newbie
2023-05-08 03:26:13.153044+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-05-09 06:14:28.074191+00:00,13,Maelstrom,6,0,0,Seasoned
2023-05-09 23:06:00+00:00,201,GA5-1921,4,0,0,Any
2023-05-12 02:06:20.541820+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-05-15 03:40:41.484129+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-05-16 23:19:00+00:00,201,GA5-1921,5,0,0,Any
2023-05-17 08:25:00+00:00,240,Site 61-9,5,0,0,Any
2023-05-18 04:44:29.045947+00:00,13,Maelstrom,4,0,0,Any
2023-05-18 22:28:37.695909+00:00,243,KJ Private Playgroup,6,0,0,Any
2023-05-18 23:07:00+00:00,243,KJ Private Playgroup,2,0,0,Any
2023-05-19 03:52:15.672307+00:00,13,Maelstrom,1,1,2,Any
2023-05-19 23:21:17.495864+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-05-20 05:38:34.636879+00:00,13,Maelstrom,4,0,0,Newbie
2023-05-21 04:51:00+00:00,13,Maelstrom,3,0,0,Any
2023-05-22 03:16:12.727520+00:00,13,Maelstrom,3,0,0,Seasoned
2023-05-22 21:24:24.937210+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-05-22 21:51:34.353392+00:00,243,KJ Private Playgroup,8,0,1,Any
2023-05-25 22:35:00+00:00,201,GA5-1921,1,2,0,Any
2023-05-27 04:56:19.748444+00:00,13,Maelstrom,3,0,0,Newbie
2023-05-27 20:25:01.713924+00:00,13,Maelstrom,3,0,0,Any
2023-05-31 00:43:00+00:00,13,Maelstrom,1,0,2,Newbie or Novice
2023-05-31 02:37:00+00:00,13,Maelstrom,0,4,0,Newbie
2023-06-01 05:17:06.397873+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-06-01 14:37:00+00:00,240,Site 61-9,3,0,0,Any
2023-06-02 05:28:38.100329+00:00,13,Maelstrom,2,0,1,Any
2023-06-02 19:25:00+00:00,237,Budapest After Midnight,3,0,0,Any
2023-06-05 02:23:11.215375+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-06-06 02:36:41.346021+00:00,13,Maelstrom,3,0,0,Any
2023-06-14 03:41:32.356827+00:00,13,Maelstrom,3,0,0,Any
2023-06-14 04:14:41.051294+00:00,214,Illuminated Earth,4,0,0,Newbie
2023-06-14 13:57:34.033866+00:00,186,Denver: Wash Park,3,0,0,Newbie or Novice
2023-06-16 00:33:23.983479+00:00,13,Maelstrom,2,0,0,Novice
2023-06-17 02:23:47.635150+00:00,214,Illuminated Earth,3,0,0,Newbie
2023-06-17 03:48:26.940444+00:00,13,Maelstrom,0,3,0,Newbie
2023-06-17 05:54:00+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-06-17 15:42:00+00:00,237,Budapest After Midnight,4,0,0,Any
2023-06-18 03:38:35.116641+00:00,13,Maelstrom,4,0,0,Newbie
2023-06-18 20:59:43.669465+00:00,243,KJ Private Playgroup,10,0,0,Any
2023-06-19 04:42:00+00:00,13,Maelstrom,3,0,2,Newbie or Novice
2023-06-20 03:18:06.806475+00:00,235,TXK private games,3,0,0,Any
2023-06-20 03:38:07.477235+00:00,235,TXK private games,3,0,0,Any
2023-06-20 22:28:00+00:00,201,GA5-1921,4,0,0,Any
2023-06-23 05:46:07.011826+00:00,13,Maelstrom,4,0,0,Any
2023-06-23 14:19:45.614679+00:00,235,TXK private games,3,0,0,Any
2023-06-24 01:41:16.892459+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2023-06-24 07:35:58.647760+00:00,214,Illuminated Earth,0,3,0,Newbie or Novice
2023-06-26 02:26:15.909182+00:00,214,Illuminated Earth,2,0,1,Newbie
2023-06-27 03:29:43.628440+00:00,117,The Void,4,0,0,Any
2023-06-27 03:44:00+00:00,217,placeholder,1,0,0,Any
2023-06-27 03:44:00+00:00,217,placeholder,0,0,0,Any
2023-06-27 03:44:00+00:00,217,placeholder,0,0,0,Any
2023-06-28 03:24:26.377159+00:00,214,Illuminated Earth,2,0,1,Newbie
2023-06-29 04:42:04.874454+00:00,214,Illuminated Earth,2,1,0,Newbie or Novice
2023-06-30 04:30:53.873611+00:00,214,Illuminated Earth,1,0,3,Any
2023-06-30 05:58:00+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-07-02 09:04:30.563581+00:00,214,Illuminated Earth,4,0,0,Newbie
2023-07-03 03:18:25.476820+00:00,13,Maelstrom,2,0,1,Seasoned
2023-07-03 05:13:00+00:00,214,Illuminated Earth,0,4,0,Newbie
2023-07-04 02:52:04.093339+00:00,214,Illuminated Earth,2,0,0,Any
2023-07-04 16:10:00+00:00,217,placeholder,0,0,0,Any
2023-07-04 16:15:00+00:00,217,placeholder,0,0,0,Any
2023-07-04 16:20:53.116673+00:00,217,placeholder,1,0,0,Any
2023-07-04 23:44:41.724218+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-07-05 05:02:53.051976+00:00,214,Illuminated Earth,4,0,0,Newbie or Novice
2023-07-06 01:13:27.830140+00:00,13,Maelstrom,2,0,0,Any
2023-07-06 02:22:00+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-07-06 05:14:51.132158+00:00,214,Illuminated Earth,0,2,1,Newbie or Novice
2023-07-06 22:04:59.741425+00:00,235,TXK private games,3,0,0,Newbie or Novice
2023-07-06 23:01:16.873033+00:00,217,placeholder,0,1,0,Any
2023-07-08 02:28:28.278098+00:00,214,Illuminated Earth,2,0,0,Newbie or Novice
2023-07-08 04:34:21.246860+00:00,13,Maelstrom,2,1,0,Novice
2023-07-08 08:22:25.351386+00:00,214,Illuminated Earth,3,0,1,Newbie or Novice
2023-07-09 06:34:51.235018+00:00,214,Illuminated Earth,3,0,0,Newbie
2023-07-10 02:47:49.883579+00:00,214,Illuminated Earth,4,0,0,Newbie
2023-07-10 06:17:10.421084+00:00,214,Illuminated Earth,0,3,0,Newbie or Novice
2023-07-11 03:51:03.817103+00:00,246,Nevada County Contractors,4,0,0,Newbie
2023-07-12 06:22:38.556578+00:00,214,Illuminated Earth,3,0,0,Newbie or Novice
2023-07-13 01:41:10.296353+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-07-13 07:14:56.358815+00:00,214,Illuminated Earth,3,0,0,Any
2023-07-15 00:34:00+00:00,217,placeholder,0,1,0,Any
2023-07-15 04:30:47.377930+00:00,214,Illuminated Earth,2,0,1,Newbie
2023-07-15 16:36:01.033376+00:00,235,TXK private games,4,0,0,Any
2023-07-17 21:10:22.990523+00:00,13,Maelstrom,3,0,0,Any
2023-07-18 13:51:07.205252+00:00,235,TXK private games,2,0,0,Any
2023-07-18 18:36:16.240138+00:00,235,TXK private games,1,2,0,Any
2023-07-18 19:37:35.828143+00:00,13,Maelstrom,3,0,0,Any
2023-07-18 22:17:00+00:00,201,GA5-1921,4,0,0,Any
2023-07-19 04:10:17.779823+00:00,13,Maelstrom,0,4,0,Newbie or Novice
2023-07-19 15:02:00+00:00,217,placeholder,0,0,1,Any
2023-07-19 20:09:00+00:00,214,Illuminated Earth,0,1,2,Newbie
2023-07-19 21:15:00+00:00,230,Litwin's gruop for shit's and giggles,2,0,0,Any
2023-07-20 03:30:14.525307+00:00,13,Maelstrom,2,0,1,Newbie or Novice
2023-07-21 14:58:32.913436+00:00,235,TXK private games,2,0,0,Any
2023-07-21 15:19:41.721663+00:00,235,TXK private games,2,0,0,Any
2023-07-21 23:30:20.590844+00:00,235,TXK private games,2,0,0,Any
2023-07-22 11:19:03.481835+00:00,214,Illuminated Earth,4,0,0,Newbie
2023-07-23 07:50:00+00:00,214,Illuminated Earth,3,0,1,Newbie
2023-07-23 18:08:53.089105+00:00,235,TXK private games,2,0,0,Any
2023-07-24 00:47:28.797988+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-07-24 05:22:34.948584+00:00,13,Maelstrom,5,0,0,Newbie
2023-07-27 01:39:35.958066+00:00,249,Shimmy Shammy Hootenanny,2,0,1,Any
2023-07-27 22:13:00+00:00,201,GA5-1921,3,0,0,Any
2023-07-29 21:55:40.861808+00:00,13,Maelstrom,2,0,0,Newbie
2023-07-30 06:31:16.387592+00:00,214,Illuminated Earth,3,0,0,Newbie
2023-07-30 15:17:40.279135+00:00,247,Void_Of_Scott,1,0,0,Any
2023-07-30 23:00:52.221466+00:00,247,Void_Of_Scott,4,0,0,Any
2023-08-01 00:02:41.034738+00:00,252,Secret,0,0,1,Any
2023-08-01 05:56:00+00:00,246,Nevada County Contractors,4,0,0,Newbie or Novice
2023-08-03 02:57:00+00:00,214,Illuminated Earth,0,0,2,Newbie
2023-08-03 04:06:50.550556+00:00,13,Maelstrom,0,2,2,Newbie
2023-08-03 09:15:48.974568+00:00,220,Pathfinder Corps,3,0,0,Any
2023-08-04 03:38:00+00:00,13,Maelstrom,5,0,0,Newbie
2023-08-05 04:33:32.836034+00:00,214,Illuminated Earth,2,0,1,Newbie or Novice
2023-08-06 02:54:00+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-08-06 22:27:18.777560+00:00,247,Void_Of_Scott,4,0,0,Any
2023-08-07 03:03:44.517643+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-08-08 20:29:00+00:00,201,GA5-1921,3,0,0,Any
2023-08-09 03:32:04.375719+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-08-10 04:40:56.713507+00:00,13,Maelstrom,4,0,0,Any
2023-08-12 02:27:00+00:00,13,Maelstrom,2,3,0,Newbie or Novice
2023-08-12 20:41:38.349476+00:00,13,Maelstrom,3,0,2,Any
2023-08-13 20:27:04.336899+00:00,247,Void_Of_Scott,3,0,1,Any
2023-08-14 03:08:18.913336+00:00,214,Illuminated Earth,3,0,0,Newbie
2023-08-14 16:12:53.298339+00:00,13,Maelstrom,3,0,0,Any
2023-08-15 07:15:09.778374+00:00,13,Maelstrom,4,0,0,Any
2023-08-15 22:17:00+00:00,201,GA5-1921,4,0,0,Any
2023-08-17 01:40:27.401052+00:00,235,TXK private games,0,0,0,Any
2023-08-19 01:09:00+00:00,13,Maelstrom,3,1,0,Newbie or Novice
2023-08-19 01:59:09.239917+00:00,13,Maelstrom,2,0,0,Newbie
2023-08-20 03:41:57.552703+00:00,13,Maelstrom,0,4,0,Newbie or Novice
2023-08-20 04:27:23.094334+00:00,214,Illuminated Earth,0,0,3,Newbie
2023-08-20 21:05:38.907747+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-08-21 04:16:48.646020+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-08-21 12:28:05.124171+00:00,235,TXK private games,1,1,0,Seasoned
2023-08-23 03:59:18.346546+00:00,13,Maelstrom,3,0,0,Newbie
2023-08-23 04:12:43.531665+00:00,13,Maelstrom,4,0,0,Novice
2023-08-23 17:11:25.590724+00:00,235,TXK private games,1,0,1,Any
2023-08-24 00:48:53.014645+00:00,13,Maelstrom,0,2,0,Newbie
2023-08-25 01:55:00+00:00,13,Maelstrom,2,0,1,Newbie
2023-08-26 03:14:42.743425+00:00,13,Maelstrom,4,0,0,Any
2023-08-27 01:46:00+00:00,214,Illuminated Earth,0,1,2,Newbie
2023-08-27 05:46:59.675306+00:00,13,Maelstrom,3,0,0,Any
2023-08-28 01:49:18.271385+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-08-29 13:42:47.006975+00:00,246,Nevada County Contractors,3,0,0,Newbie
2023-08-30 01:00:21.446582+00:00,13,Maelstrom,4,0,0,Any
2023-09-01 06:16:36.241757+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-09-02 21:52:00+00:00,201,GA5-1921,4,0,0,Any
2023-09-03 22:48:24.419697+00:00,13,Maelstrom,4,0,0,Newbie or Novice
